id,data_id,text,rating
154352,42,"UPDATE:<br /><br />You can find my original review below, but after having owned this filter for a while, I would no longer rate it highly. Sure enough, the filter started out great - it worked as well as other, more expensive filters. A few weeks into using it, my fridge now shows the filter to be at 50% of its lifetime and my water has a terrible taste to it. Mind you, the taste that comes out of this filter is MUCH worse than the taste of the water that goes in!<br /><br />In essence, my endeavor is, of course, to remove any and all traces of odor and odd taste from my municipal water supply. This filter, however, manages to make the condition of the water worse.<br /><br />Thus, my verdict: Stay away from this filter!<br /><br />Original Review:<br />There's not much to be said. You can either pay a premium and get a brand-name filter or you can save yourself a ton of money and buy this one. The outcome, as far as the taste of your water is concerned, is the same.<br /><br />I will say that this filter seemed to trap quite a bit of air. After installing it, I had to flush the line until my water dispenser stopped sputtering - since I used a measuring cup, I know that I let about one quart go to waste before my fridge functioned normally again.<br /><br />You should also be aware that this filter comes with a little tube of lubricant that you are supposed to spread on the little O-rings - something I had not encountered before. Doing so took a whopping five seconds and thus, is no problem whatsoever.",1
603764,42,An exact replacement part.  Solved the problem: fan not turning; hot spots on and in the fridge.  Somewhat challenging to install as it is hard to work in the cramped area.  Youtube how-to videos helped.,5
258680,42,Came way earlier than expected which was a plus. Highly recommend watching YouTube video before ordering to ensure you are ready to disassemble your dryer and put it back together. Highly recommend.,5
470245,42,It fits under the counter perfectly,5
511715,42,work Great no problem Great prices,5
389514,42,Saved me allot of money repairing myself. Repairman wanted $300 plus parts.,5
391440,42,Do not buy this had it not even a month and it leaks all over the floor and I don't mean a little it pours out of the bottom of the machine soaking my floor...,1
422516,42,Very easy to install on my own. Why pay high costs for service people when it is easy to do yourself.,5
451854,42,[[VIDEOID:800e8cd2c9f0133aa7a3f3ad1c3ddfdd]] Been installed less than a few months. Has a hole in it. Only reason we knew was making sure it was clean inside. Sparks coming out of it. Quality is poor. Beware. Fire hazard.,1
451016,42,Wonderful accessory.  I prefer to use my own coffee mixture and this works like a charm.,5
239603,42,"Do not order this the installation is awful! Their packaging film doesn’t come off without scratching it up. Lights are dim not bright, the fan doesn’t have great suction!!<br />If I didn’t have to pay someone to install it already I would rip it down and return it.",1
486602,42,"These drips pans fit my GE stove top perfectly. I bought these to replace the original ones. I had tried another brand from another store, and they didn’t fit as well. I’m very pleased with this purchase!",5
285895,42,"I ordered this stove top for our new house, and it works perfectly.  Arrived in great shape and on time.  I would recommend this product to anyone.",5
189702,42,Good filters for a fraction of the cost of the samsung filters,5
590430,42,These are a great value!! Work great!!,5
174811,42,"There's nothing special about this dryer.  The Normal setting never dries dry enough and I end up using the &#34;Time Dry&#34; of 15 minutes every time.  There are a lot of other options but I don't ever use them.  The only thing I have used is the &#34;Steam Refresh&#34; button which adds a little steam to wrinkled clothes which I like.<br /><br />I also do not like the lint filter.  After you pull the filter out of the slot, the empty slot gets a lot of lint down in it that is impossible to get to unless you unscrew the whole thing completely off.  I even bought one of those TV ad vacuum devices to get to places like this and it isn't small enough to get down in there.  It's a pain to clean out.<br /><br />I bought this dryer and the matching washer from a store, not Amazon.  Just wish I would have done more research.",3
408478,42,Keeps my cooktop clean and protected,5
43559,42,"Maytag repairman is overrated.<br />Dryer quit friday, wouldn't start. I found a few youtube videos and did some simple tests with a multimeter, found all good except for the door switch.<br />I bought this kit anyway, cheap, and replaced this and the door witch Sunday morning. All is well with the dryer again, ready for another 10 years of service.<br />Cleaned out all the dust with a shop vac, put it all back together and works perfect.<br />Phillips screwdriver, 1/4 driver, and 2 hours with the cleaning",5
581270,42,"No manual, had to download and print one, bent drain valve, no thorough way to clean interior, back bent drain plug has tiny silicone plug that isn’t connected to cap, paid up for clear ice.  Return to sender.",1
652297,42,"Good price, good service, good filters, equals great coffee.",5
668994,42,"I love this (not so) little machine! Just realize that you need to babysit it. The ice basket is not a freezer. Every 7-10 minutes, it produces a handful of cubes. Multitask away; you will hear the cubes when they fall. Dump them in a container and put it in the freezer. Every time you hear a batch drop, take the container out of the freezer and add the new ice. Give a little shake. Return to the freezer. The first two or three batches of ice will be a bit wet and prone to sticking together (thus the shake), but after that, they come out colder and dryer.<br />I make a batch of ice that lasts me a week. The machine has a pretty big footprint so I drain it, dry it,  and put it away when it's not in use.",5
